puzzle,slot,true_row,y_branch,is_true,f_sqrt_d,f_sqrt_nd,f_sqrt_x,f_sqrt_y,x_minus_d,y_minus_d,y_minus_x,x_minus_H2,y_minus_H,d_minus_H2,nd_minus_H2,two_f_sqrt_d,two_f_sqrt_x
3,0,1,y,False,0.4036774610288021,0.0,0.15904986536195054,0.6099663527361372,-0.24462759566685155,0.2062888917073351,0.45091648737418666,-0.013801207942464089,0.26426420612730794,0.23082638772438746,-0.17285107330441463,0.8073549220576042,0.3180997307239011
3,0,1,-y,False,0.4036774610288021,0.0,0.15904986536195054,0.370201083085945,-0.24462759566685155,-0.03347637794285707,0.21115121772399448,-0.013801207942464089,0.024498936477115763,0.23082638772438746,-0.17285107330441463,0.8073549220576042,0.3180997307239011
3,1,1,y,False,0.4036774610288021,0.0,0.2675750729822539,0.6099663527361372,-0.13610238804654817,0.2062888917073351,0.3423912797538833,0.09472399967783929,0.26426420612730794,0.23082638772438746,-0.17285107330441463,0.8073549220576042,0.5351501459645078
3,1,1,-y,True,0.4036774610288021,0.0,0.2675750729822539,0.370201083085945,-0.13610238804654817,-0.03347637794285707,0.1026260101036911,0.09472399967783929,0.024498936477115763,0.23082638772438746,-0.17285107330441463,0.8073549220576042,0.5351501459645078
3,2,1,y,False,0.4036774610288021,0.0,0.5815030349112362,0.6099663527361372,0.17782557388243414,0.2062888917073351,0.02846331782490097,0.4086519616068216,0.26426420612730794,0.23082638772438746,-0.17285107330441463,0.8073549220576042,0.16300606982247245
3,2,1,-y,False,0.4036774610288021,0.0,0.5815030349112362,0.370201083085945,0.17782557388243414,-0.03347637794285707,-0.2113019518252912,0.4086519616068216,0.024498936477115763,0.23082638772438746,-0.17285107330441463,0.8073549220576042,0.16300606982247245
4,0,0,y,False,0.5,0.0,0.7774082047606612,0.6774404731039851,0.2774082047606612,0.17744047310398514,-0.09996773165667605,0.6045571314562466,0.3317383264951559,0.3271489266955854,-0.17285107330441463,0.0,0.5548164095213224
4,0,0,-y,True,0.5,0.0,0.7774082047606612,0.2641555886867337,0.2774082047606612,-0.23584441131326628,-0.5132526160739275,0.6045571314562466,-0.08154655792209553,0.3271489266955854,-0.17285107330441463,0.0,0.5548164095213224
4,1,0,y,False,0.5,0.0,0.08164379373594954,0.6774404731039851,-0.41835620626405046,0.17744047310398514,0.5957966793680356,-0.09120727956846508,0.3317383264951559,0.3271489266955854,-0.17285107330441463,0.0,0.1632875874718991
4,1,0,-y,False,0.5,0.0,0.08164379373594954,0.2641555886867337,-0.41835620626405046,-0.23584441131326628,0.18251179495078418,-0.09120727956846508,-0.08154655792209553,0.3271489266955854,-0.17285107330441463,0.0,0.1632875874718991
4,2,0,y,False,0.5,0.0,0.5507151341188461,0.6774404731039851,0.050715134118846095,0.17744047310398514,0.12672533898513905,0.37786406081443147,0.3317383264951559,0.3271489266955854,-0.17285107330441463,0.0,0.10143026823769219
4,2,0,-y,False,0.5,0.0,0.5507151341188461,0.2641555886867337,0.050715134118846095,-0.23584441131326628,-0.2865595454321124,0.37786406081443147,-0.08154655792209553,0.3271489266955854,-0.17285107330441463,0.0,0.10143026823769219
5,0,0,y,True,0.19615871138938035,0.0,0.8662823225577085,0.8236563123386844,0.6701236111683282,0.6274976009493041,-0.042626010219024124,0.6934312492532939,0.47795416572985516,0.02330763808496572,-0.17285107330441463,0.3923174227787607,0.7325646451154171
5,0,0,-y,False,0.19615871138938035,0.0,0.8662823225577085,0.8428301681446868,0.6701236111683282,0.6466714567553065,-0.02345215441302173,0.6934312492532939,0.49712802153585756,0.02330763808496572,-0.17285107330441463,0.3923174227787607,0.7325646451154171
5,1,0,y,False,0.19615871138938035,0.0,0.31301241844455774,0.8236563123386844,0.11685370705517739,0.6274976009493041,0.5106438938941267,0.1401613451401431,0.47795416572985516,0.02330763808496572,-0.17285107330441463,0.3923174227787607,0.6260248368891155
5,1,0,-y,False,0.19615871138938035,0.0,0.31301241844455774,0.8428301681446868,0.11685370705517739,0.6466714567553065,0.5298177497001291,0.1401613451401431,0.49712802153585756,0.02330763808496572,-0.17285107330441463,0.3923174227787607,0.6260248368891155
5,2,0,y,False,0.19615871138938035,0.0,0.35061843762950673,0.8236563123386844,0.15445972624012638,0.6274976009493041,0.4730378747091777,0.1777673643250921,0.47795416572985516,0.02330763808496572,-0.17285107330441463,0.3923174227787607,0.7012368752590135
5,2,0,-y,False,0.19615871138938035,0.0,0.35061843762950673,0.8428301681446868,0.15445972624012638,0.6466714567553065,0.4922117305151801,0.1777673643250921,0.49712802153585756,0.02330763808496572,-0.17285107330441463,0.3923174227787607,0.7012368752590135
6,0,2,y,False,0.8073549220576042,0.0,0.5243648136420234,0.9064754727275925,-0.2829901084155808,0.09912055066998837,0.3821106590855692,0.35151374033760874,0.5607733261187633,0.6345038487531895,-0.17285107330441463,0.6147098441152083,0.04872962728404673
6,0,2,-y,False,0.8073549220576042,0.0,0.5243648136420234,0.4801040056627386,-0.2829901084155808,-0.3272509163948656,-0.04426080797928478,0.35151374033760874,0.13440185905390933,0.6345038487531895,-0.17285107330441463,0.6147098441152083,0.04872962728404673
6,1,2,y,False,0.8073549220576042,0.0,0.5476884151184436,0.9064754727275925,-0.2596665069391606,0.09912055066998837,0.358787057609149,0.37483734181402895,0.5607733261187633,0.6345038487531895,-0.17285107330441463,0.6147098441152083,0.09537683023688714
6,1,2,-y,False,0.8073549220576042,0.0,0.5476884151184436,0.4801040056627386,-0.2596665069391606,-0.3272509163948656,-0.06758440945570499,0.37483734181402895,0.13440185905390933,0.6345038487531895,-0.17285107330441463,0.6147098441152083,0.09537683023688714
6,2,2,y,True,0.8073549220576042,0.0,0.9619746149965493,0.9064754727275925,0.15461969293894517,0.09912055066998837,-0.0554991422689568,0.7891235416921347,0.5607733261187633,0.6345038487531895,-0.17285107330441463,0.6147098441152083,0.9239492299930987
6,2,2,-y,False,0.8073549220576042,0.0,0.9619746149965493,0.4801040056627386,0.15461969293894517,-0.3272509163948656,-0.48187060933381076,0.7891235416921347,0.13440185905390933,0.6345038487531895,-0.17285107330441463,0.6147098441152083,0.9239492299930987
7,0,1,y,False,0.1239637567217926,0.0,0.5545694929989935,0.7836936080709904,0.4306057362772009,0.6597298513491978,0.22912411507199693,0.38171841969457887,0.43799146146216117,-0.04888731658262202,-0.17285107330441463,0.2479275134435852,0.10913898599798699
7,0,1,-y,False,0.1239637567217926,0.0,0.5545694929989935,0.02573830406689126,0.4306057362772009,-0.09822545265490135,-0.5288311889321022,0.38171841969457887,-0.319963842541938,-0.04888731658262202,-0.17285107330441463,0.2479275134435852,0.10913898599798699
7,1,1,y,True,0.1239637567217926,0.0,0.6159371379260534,0.7836936080709904,0.4919733812042608,0.6597298513491978,0.167756470144937,0.4430860646216388,0.43799146146216117,-0.04888731658262202,-0.17285107330441463,0.2479275134435852,0.23187427585210685
7,1,1,-y,False,0.1239637567217926,0.0,0.6159371379260534,0.02573830406689126,0.4919733812042608,-0.09822545265490135,-0.5901988338591622,0.4430860646216388,-0.319963842541938,-0.04888731658262202,-0.17285107330441463,0.2479275134435852,0.23187427585210685
7,2,1,y,False,0.1239637567217926,0.0,0.9024629422611525,0.7836936080709904,0.7784991855393599,0.6597298513491978,-0.11876933419016211,0.7296118689567379,0.43799146146216117,-0.04888731658262202,-0.17285107330441463,0.2479275134435852,0.8049258845223051
7,2,1,-y,False,0.1239637567217926,0.0,0.9024629422611525,0.02573830406689126,0.7784991855393599,-0.09822545265490135,-0.8767246381942613,0.7296118689567379,-0.319963842541938,-0.04888731658262202,-0.17285107330441463,0.2479275134435852,0.8049258845223051
8,0,0,y,False,0.9036774610288019,0.0,0.5635258200429405,0.7446761086349056,-0.34015164098586137,-0.15900135239389623,0.18115028859196514,0.39067474673852587,0.3989739620260764,0.7308263877243872,-0.17285107330441463,0.8073549220576037,0.127051640085881
8,0,0,-y,True,0.9036774610288019,0.0,0.5635258200429405,0.8608159955619072,-0.34015164098586137,-0.04286146546689462,0.29729017551896675,0.39067474673852587,0.515113848953078,0.7308263877243872,-0.17285107330441463,0.8073549220576037,0.127051640085881
8,1,0,y,False,0.9036774610288019,0.0,0.8216875887246147,0.7446761086349056,-0.0819898723041872,-0.15900135239389623,-0.07701148008970904,0.6488365154202,0.3989739620260764,0.7308263877243872,-0.17285107330441463,0.8073549220576037,0.6433751774492293
8,1,0,-y,False,0.9036774610288019,0.0,0.8216875887246147,0.8608159955619072,-0.0819898723041872,-0.04286146546689462,0.03912840683729257,0.6488365154202,0.515113848953078,0.7308263877243872,-0.17285107330441463,0.8073549220576037,0.6433751774492293
8,2,0,y,False,0.9036774610288019,0.0,0.8120511448308605,0.7446761086349056,-0.09162631619794137,-0.15900135239389623,-0.06737503619595486,0.6392000715264459,0.3989739620260764,0.7308263877243872,-0.17285107330441463,0.8073549220576037,0.624102289661721
8,2,0,-y,False,0.9036774610288019,0.0,0.8120511448308605,0.8608159955619072,-0.09162631619794137,-0.04286146546689462,0.04876485073104675,0.6392000715264459,0.515113848953078,0.7308263877243872,-0.17285107330441463,0.8073549220576037,0.624102289661721
9,0,1,y,False,0.43363936985483065,0.0,0.948320431297617,0.5414435430773352,0.5146810614427864,0.10780417322250457,-0.4068768882202818,0.7754693579932024,0.19574139646850597,0.260788296550416,-0.17285107330441463,0.8672787397096613,0.896640862595234
9,0,1,-y,False,0.43363936985483065,0.0,0.948320431297617,0.4560294836966108,0.5146810614427864,0.022390113841780135,-0.4922909476010062,0.7754693579932024,0.11032733708778153,0.260788296550416,-0.17285107330441463,0.8672787397096613,0.896640862595234
9,1,1,y,True,0.43363936985483065,0.0,0.03707553141973108,0.5414435430773352,-0.39656383843509957,0.10780417322250457,0.5043680116576041,-0.13577554188468355,0.19574139646850597,0.260788296550416,-0.17285107330441463,0.8672787397096613,0.07415106283946216
9,1,1,-y,False,0.43363936985483065,0.0,0.03707553141973108,0.4560294836966108,-0.39656383843509957,0.022390113841780135,0.4189539522768797,-0.13577554188468355,0.11032733708778153,0.260788296550416,-0.17285107330441463,0.8672787397096613,0.07415106283946216
9,2,1,y,False,0.43363936985483065,0.0,0.505889338957445,0.5414435430773352,0.07224996910261439,0.10780417322250457,0.03555420411989019,0.3330382656530304,0.19574139646850597,0.260788296550416,-0.17285107330441463,0.8672787397096613,0.011778677914890068
9,2,1,-y,False,0.43363936985483065,0.0,0.505889338957445,0.4560294836966108,0.07224996910261439,0.022390113841780135,-0.04985985526083425,0.3330382656530304,0.11032733708778153,0.260788296550416,-0.17285107330441463,0.8672787397096613,0.011778677914890068
10,0,1,y,False,0.5028122745969394,0.0,0.5887463463172651,0.7046488125475321,0.08593407172032563,0.20183653795059264,0.11590246623026701,0.41589527301285045,0.35894666593870284,0.3299612012925248,-0.17285107330441463,0.005624549193878892,0.17749269263453016
10,0,1,-y,False,0.5028122745969394,0.0,0.5887463463172651,0.8690554168489797,0.08593407172032563,0.36624314225204024,0.2803090705317146,0.41589527301285045,0.5233532702401504,0.3299612012925248,-0.17285107330441463,0.005624549193878892,0.17749269263453016
10,1,1,y,False,0.5028122745969394,0.0,0.6946268013075638,0.7046488125475321,0.19181452671062438,0.20183653795059264,0.010022011239968265,0.5217757280031492,0.35894666593870284,0.3299612012925248,-0.17285107330441463,0.005624549193878892,0.38925360261512765
10,1,1,-y,True,0.5028122745969394,0.0,0.6946268013075638,0.8690554168489797,0.19181452671062438,0.36624314225204024,0.17442861554141587,0.5217757280031492,0.5233532702401504,0.3299612012925248,-0.17285107330441463,0.005624549193878892,0.38925360261512765
10,2,1,y,False,0.5028122745969394,0.0,0.820480555804977,0.7046488125475321,0.3176682812080376,0.20183653795059264,-0.11583174325744494,0.6476294825005624,0.35894666593870284,0.3299612012925248,-0.17285107330441463,0.005624549193878892,0.6409611116099541
10,2,1,-y,False,0.5028122745969394,0.0,0.820480555804977,0.8690554168489797,0.3176682812080376,0.36624314225204024,0.04857486104400266,0.6476294825005624,0.5233532702401504,0.3299612012925248,-0.17285107330441463,0.005624549193878892,0.6409611116099541
11,0,2,y,False,0.08683856815170987,0.0,0.8720041387801416,0.913063554347346,0.7851655706284317,0.8262249861956361,0.04105941556720438,0.699153065475727,0.5673614077385167,-0.08601250515270475,-0.17285107330441463,0.17367713630341974,0.7440082775602832
11,0,2,-y,False,0.08683856815170987,0.0,0.8720041387801416,0.4306375635657247,0.7851655706284317,0.3437989954140148,-0.4413665752144169,0.699153065475727,0.08493541695689544,-0.08601250515270475,-0.17285107330441463,0.17367713630341974,0.7440082775602832
11,1,2,y,False,0.08683856815170987,0.0,0.993017196007969,0.913063554347346,0.9061786278562591,0.8262249861956361,-0.07995364166062302,0.8201661227035544,0.5673614077385167,-0.08601250515270475,-0.17285107330441463,0.17367713630341974,0.986034392015938
11,1,2,-y,False,0.08683856815170987,0.0,0.993017196007969,0.4306375635657247,0.9061786278562591,0.3437989954140148,-0.5623796324422443,0.8201661227035544,0.08493541695689544,-0.08601250515270475,-0.17285107330441463,0.17367713630341974,0.986034392015938
11,2,2,y,False,0.08683856815170987,0.0,0.5595858520992891,0.913063554347346,0.47274728394757926,0.8262249861956361,0.35347770224805686,0.3867347787948745,0.5673614077385167,-0.08601250515270475,-0.17285107330441463,0.17367713630341974,0.11917170419857825
11,2,2,-y,True,0.08683856815170987,0.0,0.5595858520992891,0.4306375635657247,0.47274728394757926,0.3437989954140148,-0.12894828853356444,0.3867347787948745,0.08493541695689544,-0.08601250515270475,-0.17285107330441463,0.17367713630341974,0.11917170419857825
12,0,0,y,True,0.6948156696302608,0.0,0.5594905503350844,0.30671911086314196,-0.13532511929517632,-0.3880965587671188,-0.25277143947194247,0.3866394770306698,-0.03898303574568729,0.5219645963258461,-0.17285107330441463,0.3896313392605215,0.11898110067016887
12,0,0,-y,False,0.6948156696302608,0.0,0.5594905503350844,0.6522844565785562,-0.13532511929517632,-0.0425312130517046,0.09279390624347172,0.3866394770306698,0.3065823099697269,0.5219645963258461,-0.17285107330441463,0.3896313392605215,0.11898110067016887
12,1,0,y,False,0.6948156696302608,0.0,0.5867486358260408,0.30671911086314196,-0.10806703380422,-0.3880965587671188,-0.2800295249628988,0.41389756252162613,-0.03898303574568729,0.5219645963258461,-0.17285107330441463,0.3896313392605215,0.1734972716520815
12,1,0,-y,False,0.6948156696302608,0.0,0.5867486358260408,0.6522844565785562,-0.10806703380422,-0.0425312130517046,0.0655358207525154,0.41389756252162613,0.3065823099697269,0.5219645963258461,-0.17285107330441463,0.3896313392605215,0.1734972716520815
12,2,0,y,False,0.6948156696302608,0.0,0.9184642982398117,0.30671911086314196,0.22364862860955093,-0.3880965587671188,-0.6117451873766697,0.7456132249353971,-0.03898303574568729,0.5219645963258461,-0.17285107330441463,0.3896313392605215,0.8369285964796234
12,2,0,-y,False,0.6948156696302608,0.0,0.9184642982398117,0.6522844565785562,0.22364862860955093,-0.0425312130517046,-0.2661798416612555,0.7456132249353971,0.3065823099697269,0.5219645963258461,-0.17285107330441463,0.3896313392605215,0.8369285964796234
13,0,2,y,False,0.17436407711553858,0.0,0.4163606037234615,0.7748798062446696,0.24199652660792292,0.600515729129131,0.35851920252120806,0.24350953041904688,0.4291776596358403,0.0015130038111239585,-0.17285107330441463,0.34872815423107717,0.832721207446923
13,0,2,-y,False,0.17436407711553858,0.0,0.4163606037234615,0.8542214552299328,0.24199652660792292,0.6798573781143942,0.43786085150647125,0.24350953041904688,0.5085193086211035,0.0015130038111239585,-0.17285107330441463,0.34872815423107717,0.832721207446923
13,1,2,y,False,0.17436407711553858,0.0,0.9119914239968807,0.7748798062446696,0.7376273468813421,0.600515729129131,-0.13711161775221115,0.7391403506924661,0.4291776596358403,0.0015130038111239585,-0.17285107330441463,0.34872815423107717,0.8239828479937614
13,1,2,-y,False,0.17436407711553858,0.0,0.9119914239968807,0.8542214552299328,0.7376273468813421,0.6798573781143942,-0.057769968766947954,0.7391403506924661,0.5085193086211035,0.0015130038111239585,-0.17285107330441463,0.34872815423107717,0.8239828479937614
13,2,2,y,True,0.17436407711553858,0.0,0.7083108124917032,0.7748798062446696,0.5339467353761647,0.600515729129131,0.06656899375296632,0.5354597391872886,0.4291776596358403,0.0015130038111239585,-0.17285107330441463,0.34872815423107717,0.4166216249834065
13,2,2,-y,False,0.17436407711553858,0.0,0.7083108124917032,0.8542214552299328,0.5339467353761647,0.6798573781143942,0.1459106427382295,0.5354597391872886,0.5085193086211035,0.0015130038111239585,-0.17285107330441463,0.34872815423107717,0.4166216249834065
14,0,1,y,False,0.6820673275040257,0.0,0.40166350464080836,0.5412838863096425,-0.2804038228632173,-0.14078344119438313,0.13962038166883417,0.22881243133639373,0.19558173970081327,0.509216254199611,-0.17285107330441463,0.3641346550080513,0.8033270092816167
14,0,1,-y,False,0.6820673275040257,0.0,0.40166350464080836,0.4562091677634186,-0.2804038228632173,-0.22585815974060708,0.05454566312261022,0.22881243133639373,0.11050702115458932,0.509216254199611,-0.17285107330441463,0.3641346550080513,0.8033270092816167
14,1,1,y,False,0.6820673275040257,0.0,0.749702914893291,0.5412838863096425,0.06763558738926534,-0.14078344119438313,-0.20841902858364847,0.5768518415888764,0.19558173970081327,0.509216254199611,-0.17285107330441463,0.3641346550080513,0.499405829786582
14,1,1,-y,True,0.6820673275040257,0.0,0.749702914893291,0.4562091677634186,0.06763558738926534,-0.22585815974060708,-0.2934937471298724,0.5768518415888764,0.11050702115458932,0.509216254199611,-0.17285107330441463,0.3641346550080513,0.499405829786582
14,2,1,y,False,0.6820673275040257,0.0,0.888602870030823,0.5412838863096425,0.2065355425267974,-0.14078344119438313,-0.34731898372118053,0.7157517967264084,0.19558173970081327,0.509216254199611,-0.17285107330441463,0.3641346550080513,0.7772057400616461
14,2,1,-y,False,0.6820673275040257,0.0,0.888602870030823,0.4562091677634186,0.2065355425267974,-0.22585815974060708,-0.4323937022674045,0.7157517967264084,0.11050702115458932,0.509216254199611,-0.17285107330441463,0.3641346550080513,0.7772057400616461
15,0,2,y,False,0.35677380845634676,0.0,0.19645798651625057,0.9155935149938443,-0.1603158219400962,0.5588197065374976,0.7191355284775938,0.023606913211835945,0.5698913683850151,0.18392273515193214,-0.17285107330441463,0.7135476169126935,0.39291597303250114
15,0,2,-y,False,0.35677380845634676,0.0,0.19645798651625057,0.8185560199246424,-0.1603158219400962,0.4617822114682957,0.6220980334083919,0.023606913211835945,0.4728538733158132,0.18392273515193214,-0.17285107330441463,0.7135476169126935,0.39291597303250114
15,1,2,y,False,0.35677380845634676,0.0,0.7186405658301993,0.9155935149938443,0.36186675737385254,0.5588197065374976,0.19695294916364503,0.5457894925257847,0.5698913683850151,0.18392273515193214,-0.17285107330441463,0.7135476169126935,0.4372811316603986
15,1,2,-y,False,0.35677380845634676,0.0,0.7186405658301993,0.8185560199246424,0.36186675737385254,0.4617822114682957,0.09991545409444313,0.5457894925257847,0.4728538733158132,0.18392273515193214,-0.17285107330441463,0.7135476169126935,0.4372811316603986
15,2,2,y,False,0.35677380845634676,0.0,0.996176685791724,0.9155935149938443,0.6394028773353773,0.5588197065374976,-0.08058317079787969,0.8233256124873094,0.5698913683850151,0.18392273515193214,-0.17285107330441463,0.7135476169126935,0.992353371583448
15,2,2,-y,True,0.35677380845634676,0.0,0.996176685791724,0.8185560199246424,0.6394028773353773,0.4617822114682957,-0.17762066586708158,0.8233256124873094,0.4728538733158132,0.18392273515193214,-0.17285107330441463,0.7135476169126935,0.992353371583448
16,0,1,y,False,0.8262824598053262,0.0,0.5651620853321333,0.5208756194377884,-0.2611203744731929,-0.30540684036753785,-0.04428646589434493,0.3923110120277187,0.17517347282895912,0.6534313865009116,-0.17285107330441463,0.6525649196106524,0.1303241706642666
16,0,1,-y,False,0.8262824598053262,0.0,0.5651620853321333,0.47850219465841803,-0.2611203744731929,-0.3477802651469082,-0.08665989067371527,0.3923110120277187,0.13280004804958878,0.6534313865009116,-0.17285107330441463,0.6525649196106524,0.1303241706642666
16,1,1,y,True,0.8262824598053262,0.0,0.6498251758592346,0.5208756194377884,-0.17645728394609161,-0.30540684036753785,-0.12894955642144623,0.47697410255482,0.17517347282895912,0.6534313865009116,-0.17285107330441463,0.6525649196106524,0.2996503517184692
16,1,1,-y,False,0.8262824598053262,0.0,0.6498251758592346,0.47850219465841803,-0.17645728394609161,-0.3477802651469082,-0.17132298120081657,0.47697410255482,0.13280004804958878,0.6534313865009116,-0.17285107330441463,0.6525649196106524,0.2996503517184692
16,2,1,y,False,0.8262824598053262,0.0,0.8719144306971742,0.5208756194377884,0.045631970891848006,-0.30540684036753785,-0.35103881125938585,0.6990633573927596,0.17517347282895912,0.6534313865009116,-0.17285107330441463,0.6525649196106524,0.7438288613943485
16,2,1,-y,False,0.8262824598053262,0.0,0.8719144306971742,0.47850219465841803,0.045631970891848006,-0.3477802651469082,-0.3934122360387562,0.6990633573927596,0.13280004804958878,0.6534313865009116,-0.17285107330441463,0.6525649196106524,0.7438288613943485
17,0,0,y,False,0.27404218061220575,0.0,0.9933008222528628,0.8174306059241161,0.719258641640657,0.5433884253119103,-0.17587021632874666,0.8204497489484481,0.47172845931528684,0.10119110730779113,-0.17285107330441463,0.5480843612244115,0.9866016445057255
17,0,0,-y,True,0.27404218061220575,0.0,0.9933008222528628,0.9195148162467603,0.719258641640657,0.6454726356345546,-0.07378600600610241,0.8204497489484481,0.5738126696379311,0.10119110730779113,-0.17285107330441463,0.5480843612244115,0.9866016445057255
17,1,0,y,False,0.27404218061220575,0.0,0.871976297712834,0.8174306059241161,0.5979341171006283,0.5433884253119103,-0.05454569178871793,0.6991252244084194,0.47172845931528684,0.10119110730779113,-0.17285107330441463,0.5480843612244115,0.743952595425668
17,1,0,-y,False,0.27404218061220575,0.0,0.871976297712834,0.9195148162467603,0.5979341171006283,0.6454726356345546,0.04753851853392632,0.6991252244084194,0.5738126696379311,0.10119110730779113,-0.17285107330441463,0.5480843612244115,0.743952595425668
17,2,0,y,False,0.27404218061220575,0.0,0.9358682439550563,0.8174306059241161,0.6618260633428505,0.5433884253119103,-0.1184376380309402,0.7630171706506417,0.47172845931528684,0.10119110730779113,-0.17285107330441463,0.5480843612244115,0.8717364879101126
17,2,0,-y,False,0.27404218061220575,0.0,0.9358682439550563,0.9195148162467603,0.6618260633428505,0.6454726356345546,-0.016353427708295953,0.7630171706506417,0.5738126696379311,0.10119110730779113,-0.17285107330441463,0.5480843612244115,0.8717364879101126
18,0,0,y,False,0.8000036243542148,0.0,0.8442644586721002,0.4500419694120268,0.04426083431788541,-0.349961654942188,-0.3942224892600734,0.6714133853676856,0.10433982280319753,0.6271525510498002,-0.17285107330441463,0.6000072487084296,0.6885289173442004
18,0,0,-y,True,0.8000036243542148,0.0,0.8442644586721002,0.5467210806551037,0.04426083431788541,-0.2532825436991111,-0.2975433780169965,0.6714133853676856,0.20101893404627447,0.6271525510498002,-0.17285107330441463,0.6000072487084296,0.6885289173442004
18,1,0,y,False,0.8000036243542148,0.0,0.18085486098797787,0.4500419694120268,-0.6191487633662369,-0.349961654942188,0.2691871084240489,0.008003787683563246,0.10433982280319753,0.6271525510498002,-0.17285107330441463,0.6000072487084296,0.36170972197595574
18,1,0,-y,False,0.8000036243542148,0.0,0.18085486098797787,0.5467210806551037,-0.6191487633662369,-0.2532825436991111,0.36586621966712585,0.008003787683563246,0.20101893404627447,0.6271525510498002,-0.17285107330441463,0.6000072487084296,0.36170972197595574
18,2,0,y,False,0.8000036243542148,0.0,0.6648767711393617,0.4500419694120268,-0.13512685321485307,-0.349961654942188,-0.21483480172733493,0.4920256978349471,0.10433982280319753,0.6271525510498002,-0.17285107330441463,0.6000072487084296,0.32975354227872344
18,2,0,-y,False,0.8000036243542148,0.0,0.6648767711393617,0.5467210806551037,-0.13512685321485307,-0.2532825436991111,-0.118155690484258,0.4920256978349471,0.20101893404627447,0.6271525510498002,-0.17285107330441463,0.6000072487084296,0.32975354227872344
19,0,2,y,False,0.22386247614272037,0.0,0.680146675461188,0.7715424782034717,0.45628419931846764,0.5476800020607513,0.09139580274228365,0.5072956021567734,0.4258403315946424,0.05101140283830574,-0.17285107330441463,0.44772495228544074,0.360293350922376
19,0,2,-y,False,0.22386247614272037,0.0,0.680146675461188,0.05939923733612318,0.45628419931846764,-0.1644632388065972,-0.6207474381250648,0.5072956021567734,-0.2863029092727061,0.05101140283830574,-0.17285107330441463,0.44772495228544074,0.360293350922376
19,1,2,y,False,0.22386247614272037,0.0,0.17456459445317307,0.7715424782034717,-0.049297881689547296,0.5476800020607513,0.5969778837502986,0.0017135211487584456,0.4258403315946424,0.05101140283830574,-0.17285107330441463,0.44772495228544074,0.34912918890634614
