puzzle,slot,true_row,y_branch,is_true_xy,E_x,E_y,d_model,d_val_bits,E_d,E_nd,E_x_minus_E_d,x_minus_d_frac,in_band
2,1,2,y,False,0.7289984538919185,0.4742016369022366,shared_d,2,0.6196301770561634,-0.17285107330441463,0.10936827683575512,0.10936827683575512,True
2,1,2,y,False,0.7289984538919185,0.4742016369022366,lambda_row,254,0.4647293664057912,0.7088410063962272,0.2642690874861273,0.2642690874861273,False
2,1,2,y,False,0.7289984538919185,0.4742016369022366,lambda_band,2,0.6196301770561634,-0.17285107330441463,0.10936827683575512,0.10936827683575512,True
2,1,2,y,False,0.7289984538919185,0.4742016369022366,d_cbrt_slot,2,0.6196301770561634,-0.17285107330441463,0.10936827683575512,0.10936827683575512,True
2,1,2,-y,False,0.7289984538919185,0.5651589742156489,shared_d,2,0.6196301770561634,-0.17285107330441463,0.10936827683575512,0.10936827683575512,True
2,1,2,-y,False,0.7289984538919185,0.5651589742156489,lambda_row,254,0.4647293664057912,0.7088410063962272,0.2642690874861273,0.2642690874861273,False
2,1,2,-y,False,0.7289984538919185,0.5651589742156489,lambda_band,2,0.6196301770561634,-0.17285107330441463,0.10936827683575512,0.10936827683575512,True
2,1,2,-y,False,0.7289984538919185,0.5651589742156489,d_cbrt_slot,2,0.6196301770561634,-0.17285107330441463,0.10936827683575512,0.10936827683575512,True
2,2,2,y,False,0.807698967553506,0.4742016369022366,shared_d,2,0.6196301770561634,-0.17285107330441463,0.1880687904973426,0.1880687904973426,True
2,2,2,y,False,0.807698967553506,0.4742016369022366,lambda_row,255,0.2153888515966429,0.42389407492757414,0.5923101159568631,0.5923101159568631,False
2,2,2,y,False,0.807698967553506,0.4742016369022366,lambda_band,2,0.3271489266955854,-0.17285107330441463,0.48055004085792064,0.48055004085792064,True
2,2,2,y,False,0.807698967553506,0.4742016369022366,d_cbrt_slot,2,0.6196301770561634,-0.17285107330441463,0.1880687904973426,0.1880687904973426,True
2,2,2,y,False,0.807698967553506,0.4742016369022366,d_true_oracle,2,0.6196301770561634,-0.17285107330441463,0.1880687904973426,0.1880687904973426,True
2,2,2,-y,True,0.807698967553506,0.5651589742156489,shared_d,2,0.6196301770561634,-0.17285107330441463,0.1880687904973426,0.1880687904973426,True
2,2,2,-y,True,0.807698967553506,0.5651589742156489,lambda_row,255,0.2153888515966429,0.42389407492757414,0.5923101159568631,0.5923101159568631,False
2,2,2,-y,True,0.807698967553506,0.5651589742156489,lambda_band,2,0.3271489266955854,-0.17285107330441463,0.48055004085792064,0.48055004085792064,True
2,2,2,-y,True,0.807698967553506,0.5651589742156489,d_cbrt_slot,2,0.6196301770561634,-0.17285107330441463,0.1880687904973426,0.1880687904973426,True
2,2,2,-y,True,0.807698967553506,0.5651589742156489,d_true_oracle,2,0.6196301770561634,-0.17285107330441463,0.1880687904973426,0.1880687904973426,True
3,0,1,y,False,-0.013801207942464089,0.26426420612730794,shared_d,3,0.23082638772438746,-0.17285107330441463,-0.24462759566685155,-0.24462759566685155,True
3,0,1,y,False,-0.013801207942464089,0.26426420612730794,lambda_row,256,0.46869299481383564,0.15087830832528937,-0.48249420275629973,-0.48249420275629973,False
3,0,1,y,False,-0.013801207942464089,0.26426420612730794,lambda_band,3,-0.17285107330441463,-0.17285107330441463,0.15904986536195054,0.15904986536195054,True
3,0,1,y,False,-0.013801207942464089,0.26426420612730794,d_cbrt_slot,3,0.23082638772438746,-0.17285107330441463,-0.24462759566685155,-0.24462759566685155,True
3,0,1,-y,False,-0.013801207942464089,0.024498936477115763,shared_d,3,0.23082638772438746,-0.17285107330441463,-0.24462759566685155,-0.24462759566685155,True
3,0,1,-y,False,-0.013801207942464089,0.024498936477115763,lambda_row,256,0.46869299481383564,0.15087830832528937,-0.48249420275629973,-0.48249420275629973,False
3,0,1,-y,False,-0.013801207942464089,0.024498936477115763,lambda_band,3,-0.17285107330441463,-0.17285107330441463,0.15904986536195054,0.15904986536195054,True
3,0,1,-y,False,-0.013801207942464089,0.024498936477115763,d_cbrt_slot,3,0.23082638772438746,-0.17285107330441463,-0.24462759566685155,-0.24462759566685155,True
3,1,1,y,False,0.09472399967783929,0.26426420612730794,shared_d,3,0.23082638772438746,-0.17285107330441463,-0.13610238804654817,-0.13610238804654817,True
3,1,1,y,False,0.09472399967783929,0.26426420612730794,lambda_row,256,0.5591182614757315,-0.016869703346884535,-0.4643942617978922,-0.4643942617978922,False
3,1,1,y,False,0.09472399967783929,0.26426420612730794,lambda_band,3,0.11963017705616341,-0.17285107330441463,-0.024906177378324124,-0.024906177378324124,True
3,1,1,y,False,0.09472399967783929,0.26426420612730794,d_cbrt_slot,3,0.23082638772438746,-0.17285107330441463,-0.13610238804654817,-0.13610238804654817,True
3,1,1,y,False,0.09472399967783929,0.26426420612730794,d_true_oracle,3,0.23082638772438746,-0.17285107330441463,-0.13610238804654817,-0.13610238804654817,True
3,1,1,-y,True,0.09472399967783929,0.024498936477115763,shared_d,3,0.23082638772438746,-0.17285107330441463,-0.13610238804654817,-0.13610238804654817,True
3,1,1,-y,True,0.09472399967783929,0.024498936477115763,lambda_row,256,0.5591182614757315,-0.016869703346884535,-0.4643942617978922,-0.4643942617978922,False
3,1,1,-y,True,0.09472399967783929,0.024498936477115763,lambda_band,3,0.11963017705616341,-0.17285107330441463,-0.024906177378324124,-0.024906177378324124,True
3,1,1,-y,True,0.09472399967783929,0.024498936477115763,d_cbrt_slot,3,0.23082638772438746,-0.17285107330441463,-0.13610238804654817,-0.13610238804654817,True
3,1,1,-y,True,0.09472399967783929,0.024498936477115763,d_true_oracle,3,0.23082638772438746,-0.17285107330441463,-0.13610238804654817,-0.13610238804654817,True
3,2,1,y,False,0.4086519616068216,0.26426420612730794,shared_d,3,0.23082638772438746,-0.17285107330441463,0.17782557388243414,0.17782557388243414,True
3,2,1,y,False,0.4086519616068216,0.26426420612730794,lambda_row,253,0.3096051746803141,0.7332981668238006,0.09904678692650748,0.09904678692650748,False
3,2,1,y,False,0.4086519616068216,0.26426420612730794,lambda_band,3,0.11963017705616341,-0.17285107330441463,0.2890217845506582,0.2890217845506582,True
3,2,1,y,False,0.4086519616068216,0.26426420612730794,d_cbrt_slot,3,0.23082638772438746,-0.17285107330441463,0.17782557388243414,0.17782557388243414,True
3,2,1,-y,False,0.4086519616068216,0.024498936477115763,shared_d,3,0.23082638772438746,-0.17285107330441463,0.17782557388243414,0.17782557388243414,True
3,2,1,-y,False,0.4086519616068216,0.024498936477115763,lambda_row,253,0.3096051746803141,0.7332981668238006,0.09904678692650748,0.09904678692650748,False
3,2,1,-y,False,0.4086519616068216,0.024498936477115763,lambda_band,3,0.11963017705616341,-0.17285107330441463,0.2890217845506582,0.2890217845506582,True
3,2,1,-y,False,0.4086519616068216,0.024498936477115763,d_cbrt_slot,3,0.23082638772438746,-0.17285107330441463,0.17782557388243414,0.17782557388243414,True
4,0,0,y,False,0.6045571314562466,0.3317383264951559,shared_d,4,0.3271489266955854,-0.17285107330441463,0.2774082047606612,0.2774082047606612,True
4,0,0,y,False,0.6045571314562466,0.3317383264951559,lambda_row,254,0.8170405761253363,0.622968392690197,-0.21248344466908975,-0.21248344466908975,False
4,0,0,y,False,0.6045571314562466,0.3317383264951559,lambda_band,4,0.6196301770561634,-0.17285107330441463,-0.015073045599916846,-0.015073045599916846,True
4,0,0,y,False,0.6045571314562466,0.3317383264951559,d_cbrt_slot,4,0.3271489266955854,-0.17285107330441463,0.2774082047606612,0.2774082047606612,True
4,0,0,y,False,0.6045571314562466,0.3317383264951559,d_true_oracle,4,0.3271489266955854,-0.17285107330441463,0.2774082047606612,0.2774082047606612,True
4,0,0,-y,True,0.6045571314562466,-0.08154655792209553,shared_d,4,0.3271489266955854,-0.17285107330441463,0.2774082047606612,0.2774082047606612,True
4,0,0,-y,True,0.6045571314562466,-0.08154655792209553,lambda_row,254,0.8170405761253363,0.622968392690197,-0.21248344466908975,-0.21248344466908975,False
4,0,0,-y,True,0.6045571314562466,-0.08154655792209553,lambda_band,4,0.6196301770561634,-0.17285107330441463,-0.015073045599916846,-0.015073045599916846,True
4,0,0,-y,True,0.6045571314562466,-0.08154655792209553,d_cbrt_slot,4,0.3271489266955854,-0.17285107330441463,0.2774082047606612,0.2774082047606612,True
4,0,0,-y,True,0.6045571314562466,-0.08154655792209553,d_true_oracle,4,0.3271489266955854,-0.17285107330441463,0.2774082047606612,0.2774082047606612,True
4,1,0,y,False,-0.09120727956846508,0.3317383264951559,shared_d,4,0.3271489266955854,-0.17285107330441463,-0.41835620626405046,-0.41835620626405046,True
4,1,0,y,False,-0.09120727956846508,0.3317383264951559,lambda_row,255,0.12693443598648457,0.48369465140223156,-0.21814171555494966,-0.21814171555494966,False
4,1,0,y,False,-0.09120727956846508,0.3317383264951559,lambda_band,4,0.6773687857661315,-0.17285107330441463,-0.7685760653345965,-0.7685760653345965,True
4,1,0,y,False,-0.09120727956846508,0.3317383264951559,d_cbrt_slot,4,0.3271489266955854,-0.17285107330441463,-0.41835620626405046,-0.41835620626405046,True
4,1,0,-y,False,-0.09120727956846508,-0.08154655792209553,shared_d,4,0.3271489266955854,-0.17285107330441463,-0.41835620626405046,-0.41835620626405046,True
4,1,0,-y,False,-0.09120727956846508,-0.08154655792209553,lambda_row,255,0.12693443598648457,0.48369465140223156,-0.21814171555494966,-0.21814171555494966,False
4,1,0,-y,False,-0.09120727956846508,-0.08154655792209553,lambda_band,4,0.6773687857661315,-0.17285107330441463,-0.7685760653345965,-0.7685760653345965,True
4,1,0,-y,False,-0.09120727956846508,-0.08154655792209553,d_cbrt_slot,4,0.3271489266955854,-0.17285107330441463,-0.41835620626405046,-0.41835620626405046,True
4,2,0,y,False,0.37786406081443147,0.3317383264951559,shared_d,4,0.3271489266955854,-0.17285107330441463,0.050715134118846095,0.050715134118846095,True
4,2,0,y,False,0.37786406081443147,0.3317383264951559,lambda_row,255,0.13160122927762075,0.48083380836982315,0.24626283153681072,0.24626283153681072,False
4,2,0,y,False,0.37786406081443147,0.3317383264951559,lambda_band,4,0.556864736014234,-0.17285107330441463,-0.17900067519980256,-0.17900067519980256,True
4,2,0,y,False,0.37786406081443147,0.3317383264951559,d_cbrt_slot,4,0.3271489266955854,-0.17285107330441463,0.050715134118846095,0.050715134118846095,True
4,2,0,-y,False,0.37786406081443147,-0.08154655792209553,shared_d,4,0.3271489266955854,-0.17285107330441463,0.050715134118846095,0.050715134118846095,True
4,2,0,-y,False,0.37786406081443147,-0.08154655792209553,lambda_row,255,0.13160122927762075,0.48083380836982315,0.24626283153681072,0.24626283153681072,False
4,2,0,-y,False,0.37786406081443147,-0.08154655792209553,lambda_band,4,0.556864736014234,-0.17285107330441463,-0.17900067519980256,-0.17900067519980256,True
4,2,0,-y,False,0.37786406081443147,-0.08154655792209553,d_cbrt_slot,4,0.3271489266955854,-0.17285107330441463,0.050715134118846095,0.050715134118846095,True
5,0,0,y,True,0.6934312492532939,0.47795416572985516,shared_d,5,0.02330763808496572,-0.17285107330441463,0.6701236111683282,0.6701236111683282,True
5,0,0,y,True,0.6934312492532939,0.47795416572985516,lambda_row,253,0.31231978476262157,0.732920168315033,0.38111146449067235,0.38111146449067235,False
5,0,0,y,True,0.6934312492532939,0.47795416572985516,lambda_band,5,-0.17285107330441463,-0.17285107330441463,0.8662823225577085,0.8662823225577085,True
5,0,0,y,True,0.6934312492532939,0.47795416572985516,d_cbrt_slot,5,0.02330763808496572,-0.17285107330441463,0.6701236111683282,0.6701236111683282,True
5,0,0,y,True,0.6934312492532939,0.47795416572985516,d_true_oracle,5,0.02330763808496572,-0.17285107330441463,0.6701236111683282,0.6701236111683282,True
5,0,0,-y,False,0.6934312492532939,0.49712802153585756,shared_d,5,0.02330763808496572,-0.17285107330441463,0.6701236111683282,0.6701236111683282,True
5,0,0,-y,False,0.6934312492532939,0.49712802153585756,lambda_row,253,0.31231978476262157,0.732920168315033,0.38111146449067235,0.38111146449067235,False
5,0,0,-y,False,0.6934312492532939,0.49712802153585756,lambda_band,5,-0.17285107330441463,-0.17285107330441463,0.8662823225577085,0.8662823225577085,True
5,0,0,-y,False,0.6934312492532939,0.49712802153585756,d_cbrt_slot,5,0.02330763808496572,-0.17285107330441463,0.6701236111683282,0.6701236111683282,True
5,0,0,-y,False,0.6934312492532939,0.49712802153585756,d_true_oracle,5,0.02330763808496572,-0.17285107330441463,0.6701236111683282,0.6701236111683282,True
5,1,0,y,False,0.1401613451401431,0.47795416572985516,shared_d,5,0.02330763808496572,-0.17285107330441463,0.11685370705517739,0.11685370705517739,True
5,1,0,y,False,0.1401613451401431,0.47795416572985516,lambda_row,256,0.803671682960271,0.3447623825299644,-0.6635103378201279,-0.6635103378201279,False
5,1,0,y,False,0.1401613451401431,0.47795416572985516,lambda_band,5,0.23082638772438724,-0.17285107330441463,-0.09066504258424413,-0.09066504258424413,True
5,1,0,y,False,0.1401613451401431,0.47795416572985516,d_cbrt_slot,5,0.02330763808496572,-0.17285107330441463,0.11685370705517739,0.11685370705517739,True
5,1,0,-y,False,0.1401613451401431,0.49712802153585756,shared_d,5,0.02330763808496572,-0.17285107330441463,0.11685370705517739,0.11685370705517739,True
5,1,0,-y,False,0.1401613451401431,0.49712802153585756,lambda_row,256,0.803671682960271,0.3447623825299644,-0.6635103378201279,-0.6635103378201279,False
5,1,0,-y,False,0.1401613451401431,0.49712802153585756,lambda_band,5,0.23082638772438724,-0.17285107330441463,-0.09066504258424413,-0.09066504258424413,True
5,1,0,-y,False,0.1401613451401431,0.49712802153585756,d_cbrt_slot,5,0.02330763808496572,-0.17285107330441463,0.11685370705517739,0.11685370705517739,True
5,2,0,y,False,0.1777673643250921,0.47795416572985516,shared_d,5,0.02330763808496572,-0.17285107330441463,0.15445972624012638,0.15445972624012638,True
5,2,0,y,False,0.1777673643250921,0.47795416572985516,lambda_row,253,0.24154679401686963,0.7422663401044787,-0.06377942969177752,-0.06377942969177752,False
5,2,0,y,False,0.1777673643250921,0.47795416572985516,lambda_band,5,0.14907702158294756,-0.17285107330441463,0.028690342742144548,0.028690342742144548,True
5,2,0,y,False,0.1777673643250921,0.47795416572985516,d_cbrt_slot,5,0.02330763808496572,-0.17285107330441463,0.15445972624012638,0.15445972624012638,True
5,2,0,-y,False,0.1777673643250921,0.49712802153585756,shared_d,5,0.02330763808496572,-0.17285107330441463,0.15445972624012638,0.15445972624012638,True
5,2,0,-y,False,0.1777673643250921,0.49712802153585756,lambda_row,253,0.24154679401686963,0.7422663401044787,-0.06377942969177752,-0.06377942969177752,False
5,2,0,-y,False,0.1777673643250921,0.49712802153585756,lambda_band,5,0.14907702158294756,-0.17285107330441463,0.028690342742144548,0.028690342742144548,True
5,2,0,-y,False,0.1777673643250921,0.49712802153585756,d_cbrt_slot,5,0.02330763808496572,-0.17285107330441463,0.15445972624012638,0.15445972624012638,True
6,0,2,y,False,0.35151374033760874,0.5607733261187633,shared_d,6,0.6345038487531895,-0.17285107330441463,-0.2829901084155808,-0.2829901084155808,True
6,0,2,y,False,0.35151374033760874,0.5607733261187633,lambda_row,254,0.7729180757223872,0.6368374528924505,-0.4214043353847785,-0.4214043353847785,False
6,0,2,y,False,0.35151374033760874,0.5607733261187633,lambda_band,6,0.6490770215829476,-0.17285107330441463,-0.2975632812453388,-0.2975632812453388,True
6,0,2,y,False,0.35151374033760874,0.5607733261187633,d_cbrt_slot,6,0.6345038487531895,-0.17285107330441463,-0.2829901084155808,-0.2829901084155808,True
6,0,2,-y,False,0.35151374033760874,0.13440185905390933,shared_d,6,0.6345038487531895,-0.17285107330441463,-0.2829901084155808,-0.2829901084155808,True
6,0,2,-y,False,0.35151374033760874,0.13440185905390933,lambda_row,254,0.7729180757223872,0.6368374528924505,-0.4214043353847785,-0.4214043353847785,False
6,0,2,-y,False,0.35151374033760874,0.13440185905390933,lambda_band,6,0.6490770215829476,-0.17285107330441463,-0.2975632812453388,-0.2975632812453388,True
6,0,2,-y,False,0.35151374033760874,0.13440185905390933,d_cbrt_slot,6,0.6345038487531895,-0.17285107330441463,-0.2829901084155808,-0.2829901084155808,True
6,1,2,y,False,0.37483734181402895,0.5607733261187633,shared_d,6,0.6345038487531895,-0.17285107330441463,-0.2596665069391606,-0.2596665069391606,True
6,1,2,y,False,0.37483734181402895,0.5607733261187633,lambda_row,255,-0.12359806797039141,0.602435729174843,0.49843540978442036,0.49843540978442036,False
6,1,2,y,False,0.37483734181402895,0.5607733261187633,lambda_band,6,0.7684704513765062,-0.17285107330441463,-0.3936331095624772,-0.3936331095624772,True
6,1,2,y,False,0.37483734181402895,0.5607733261187633,d_cbrt_slot,6,0.6345038487531895,-0.17285107330441463,-0.2596665069391606,-0.2596665069391606,True
6,1,2,-y,False,0.37483734181402895,0.13440185905390933,shared_d,6,0.6345038487531895,-0.17285107330441463,-0.2596665069391606,-0.2596665069391606,True
6,1,2,-y,False,0.37483734181402895,0.13440185905390933,lambda_row,255,-0.12359806797039141,0.602435729174843,0.49843540978442036,0.49843540978442036,False
6,1,2,-y,False,0.37483734181402895,0.13440185905390933,lambda_band,6,0.7684704513765062,-0.17285107330441463,-0.3936331095624772,-0.3936331095624772,True
6,1,2,-y,False,0.37483734181402895,0.13440185905390933,d_cbrt_slot,6,0.6345038487531895,-0.17285107330441463,-0.2596665069391606,-0.2596665069391606,True
6,2,2,y,True,0.7891235416921347,0.5607733261187633,shared_d,6,0.6345038487531895,-0.17285107330441463,0.15461969293894517,0.15461969293894517,True
6,2,2,y,True,0.7891235416921347,0.5607733261187633,lambda_row,254,0.8265450823334959,0.6198313462331271,-0.03742154064136116,-0.03742154064136116,False
6,2,2,y,True,0.7891235416921347,0.5607733261187633,lambda_band,6,0.5730754748604228,-0.17285107330441463,0.21604806683171196,0.21604806683171196,True
6,2,2,y,True,0.7891235416921347,0.5607733261187633,d_cbrt_slot,6,0.6345038487531895,-0.17285107330441463,0.15461969293894517,0.15461969293894517,True
6,2,2,y,True,0.7891235416921347,0.5607733261187633,d_true_oracle,6,0.6345038487531895,-0.17285107330441463,0.15461969293894517,0.15461969293894517,True
6,2,2,-y,False,0.7891235416921347,0.13440185905390933,shared_d,6,0.6345038487531895,-0.17285107330441463,0.15461969293894517,0.15461969293894517,True
6,2,2,-y,False,0.7891235416921347,0.13440185905390933,lambda_row,254,0.8265450823334959,0.6198313462331271,-0.03742154064136116,-0.03742154064136116,False
6,2,2,-y,False,0.7891235416921347,0.13440185905390933,lambda_band,6,0.5730754748604228,-0.17285107330441463,0.21604806683171196,0.21604806683171196,True
6,2,2,-y,False,0.7891235416921347,0.13440185905390933,d_cbrt_slot,6,0.6345038487531895,-0.17285107330441463,0.15461969293894517,0.15461969293894517,True
6,2,2,-y,False,0.7891235416921347,0.13440185905390933,d_true_oracle,6,0.6345038487531895,-0.17285107330441463,0.15461969293894517,0.15461969293894517,True
7,0,1,y,False,0.38171841969457887,0.43799146146216117,shared_d,7,-0.04888731658262202,-0.17285107330441463,0.4306057362772009,0.4306057362772009,True
7,0,1,y,False,0.38171841969457887,0.43799146146216117,lambda_row,254,0.35044764337692413,0.727435708175804,0.031270776317654736,0.031270776317654736,False
7,0,1,y,False,0.38171841969457887,0.43799146146216117,lambda_band,7,0.26847045137650616,-0.17285107330441463,0.11324796831807271,0.11324796831807271,True
7,0,1,y,False,0.38171841969457887,0.43799146146216117,d_cbrt_slot,7,-0.04888731658262202,-0.17285107330441463,0.4306057362772009,0.4306057362772009,True
7,0,1,-y,False,0.38171841969457887,-0.319963842541938,shared_d,7,-0.04888731658262202,-0.17285107330441463,0.4306057362772009,0.4306057362772009,True
7,0,1,-y,False,0.38171841969457887,-0.319963842541938,lambda_row,254,0.35044764337692413,0.727435708175804,0.031270776317654736,0.031270776317654736,False
7,0,1,-y,False,0.38171841969457887,-0.319963842541938,lambda_band,7,0.26847045137650616,-0.17285107330441463,0.11324796831807271,0.11324796831807271,True
7,0,1,-y,False,0.38171841969457887,-0.319963842541938,d_cbrt_slot,7,-0.04888731658262202,-0.17285107330441463,0.4306057362772009,0.4306057362772009,True
7,1,1,y,True,0.4430860646216388,0.43799146146216117,shared_d,7,-0.04888731658262202,-0.17285107330441463,0.4919733812042608,0.4919733812042608,True
7,1,1,y,True,0.4430860646216388,0.43799146146216117,lambda_row,256,0.8212220278990259,0.36055088922141465,-0.3781359632773871,-0.3781359632773871,False
7,1,1,y,True,0.4430860646216388,0.43799146146216117,lambda_band,7,0.2925175954770287,-0.17285107330441463,0.15056846914461008,0.15056846914461008,True
7,1,1,y,True,0.4430860646216388,0.43799146146216117,d_cbrt_slot,7,-0.04888731658262202,-0.17285107330441463,0.4919733812042608,0.4919733812042608,True
7,1,1,y,True,0.4430860646216388,0.43799146146216117,d_true_oracle,7,-0.04888731658262202,-0.17285107330441463,0.4919733812042608,0.4919733812042608,True
7,1,1,-y,False,0.4430860646216388,-0.319963842541938,shared_d,7,-0.04888731658262202,-0.17285107330441463,0.4919733812042608,0.4919733812042608,True
7,1,1,-y,False,0.4430860646216388,-0.319963842541938,lambda_row,256,0.8212220278990259,0.36055088922141465,-0.3781359632773871,-0.3781359632773871,False
7,1,1,-y,False,0.4430860646216388,-0.319963842541938,lambda_band,7,0.2925175954770287,-0.17285107330441463,0.15056846914461008,0.15056846914461008,True
7,1,1,-y,False,0.4430860646216388,-0.319963842541938,d_cbrt_slot,7,-0.04888731658262202,-0.17285107330441463,0.4919733812042608,0.4919733812042608,True
7,1,1,-y,False,0.4430860646216388,-0.319963842541938,d_true_oracle,7,-0.04888731658262202,-0.17285107330441463,0.4919733812042608,0.4919733812042608,True
7,2,1,y,False,0.7296118689567379,0.43799146146216117,shared_d,7,-0.04888731658262202,-0.17285107330441463,0.7784991855393599,0.7784991855393599,True
7,2,1,y,False,0.7296118689567379,0.43799146146216117,lambda_row,256,0.7897288785406857,0.6741142092077581,-0.060117009583947834,-0.060117009583947834,False
7,2,1,y,False,0.7296118689567379,0.43799146146216117,lambda_band,7,0.0889299047240919,-0.17285107330441463,0.640681964232646,0.640681964232646,True
7,2,1,y,False,0.7296118689567379,0.43799146146216117,d_cbrt_slot,7,-0.04888731658262202,-0.17285107330441463,0.7784991855393599,0.7784991855393599,True
7,2,1,-y,False,0.7296118689567379,-0.319963842541938,shared_d,7,-0.04888731658262202,-0.17285107330441463,0.7784991855393599,0.7784991855393599,True
